mouse_strain;experiment_ID;sample_type;timepoint;mouse_ID;treatment;frequency_live_bacteria_%;experimental_day;counts_live_bacteria_per_wet_g;mouse_age_days;mouse_sex
NOD;AG6-222;cecal;washout_day1;ABX400;placebo;76.17;1;6.22E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX401;ABX;5.36;1;7.40E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX401;ABX;5.36;1;2.86E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX401;ABX;5.36;1;1.06E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX402;placebo;39.13;1;3.30E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX402;placebo;39.13;1;3.64E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX402;placebo;39.13;1;1.69E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX403;ABX;40.66;1;1.95E+06;22;female
NOD;AG6-222;ileal;washout_day1;ABX403;ABX;40.66;1;2.05E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX403;ABX;40.66;1;1.12E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX404;placebo;12.92;1;1.94E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX404;placebo;12.92;1;5.97E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX404;placebo;12.92;1;1.02E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX405;ABX;97.2;1;3.58E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX405;ABX;97.2;1;6.44E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX405;ABX;97.2;1;1.92E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX406;placebo;71.5;1;3.94E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX406;placebo;71.5;1;2.54E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX406;placebo;71.5;1;2.30E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX407;ABX;1.48;1;1.13E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX407;ABX;1.48;1;5.08E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX407;ABX;1.48;1;1.37E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX408;placebo;77.34;1;6.42E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX408;placebo;77.34;1;8.17E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX408;placebo;77.34;1;3.12E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX409;ABX;37.84;1;7.16E+03;22;female
NOD;AG6-222;ileal;washout_day1;ABX409;ABX;37.84;1;4.56E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX409;ABX;37.84;1;7.50E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX410;placebo;55.09;1;6.96E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX410;placebo;55.09;1;1.14E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX410;placebo;55.09;1;1.36E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX411;ABX;62.89;1;2.86E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX411;ABX;62.89;1;4.35E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX411;ABX;62.89;1;3.55E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX412;placebo;56.89;1;1.29E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX412;placebo;56.89;1;2.40E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX412;placebo;56.89;1;1.27E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX413;ABX;49.5;1;7.95E+03;22;female
NOD;AG6-222;ileal;washout_day1;ABX413;ABX;49.5;1;2.95E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX413;ABX;49.5;1;9.78E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX414;placebo;98.18;1;6.41E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX414;placebo;98.18;1;3.58E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX414;placebo;98.18;1;4.08E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX415;ABX;55.69;1;1.53E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX415;ABX;55.69;1;2.84E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX415;ABX;55.69;1;2.26E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX416;placebo;77.17;1;9.36E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX416;placebo;77.17;1;4.06E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX416;placebo;77.17;1;7.47E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX417;ABX;23.44;1;1.95E+06;22;female
NOD;AG6-222;ileal;washout_day1;ABX417;ABX;23.44;1;2.41E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX417;ABX;23.44;1;2.67E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX418;placebo;30.58;1;3.53E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX418;placebo;30.58;1;5.77E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX418;placebo;30.58;1;1.77E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX419;ABX;91.17;1;1.19E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX419;ABX;91.17;1;2.82E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX419;ABX;91.17;1;1.33E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX420;placebo;61.35;1;9.23E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX420;placebo;61.35;1;2.32E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX420;placebo;61.35;1;1.26E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX421;ABX;81.1;1;1.19E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX421;ABX;81.1;1;3.99E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX421;ABX;81.1;1;7.03E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX422;placebo;30.08;1;5.30E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX422;placebo;30.08;1;5.18E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX422;placebo;30.08;1;4.13E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX423;ABX;38.85;1;6.35E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX423;ABX;38.85;1;2.72E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX423;ABX;38.85;1;1.49E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX424;placebo;26.36;1;1.13E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX424;placebo;26.36;1;3.02E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX424;placebo;26.36;1;7.52E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX425;ABX;88.47;1;8.00E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX425;ABX;88.47;1;3.18E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX425;ABX;88.47;1;3.68E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX426;placebo;30.16;1;1.13E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX426;placebo;30.16;1;1.64E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX426;placebo;30.16;1;1.84E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX427;ABX;37.47;1;1.20E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX427;ABX;37.47;1;1.03E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX427;ABX;37.47;1;8.37E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX428;placebo;62.33;1;5.33E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX428;placebo;62.33;1;2.43E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX428;placebo;62.33;1;9.08E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX429;ABX;57.64;1;4.91E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX429;ABX;57.64;1;3.89E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX429;ABX;57.64;1;1.83E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX430;placebo;42.47;1;1.85E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX430;placebo;42.47;1;9.33E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX430;placebo;42.47;1;4.74E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX431;ABX;0.97;1;9.39E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX431;ABX;0.97;1;2.31E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX431;ABX;0.97;1;7.74E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX432;placebo;71.12;1;5.05E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX432;placebo;71.12;1;2.92E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX432;placebo;71.12;1;5.50E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX433;ABX;80.08;1;5.23E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX433;ABX;80.08;1;4.34E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX433;ABX;80.08;1;6.70E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX434;placebo;38.33;1;2.86E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX434;placebo;38.33;1;3.49E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX434;placebo;38.33;1;1.07E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX435;ABX;34.26;1;3.23E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX435;ABX;34.26;1;4.91E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX435;ABX;34.26;1;5.57E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX436;placebo;1.28;1;1.51E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX436;placebo;1.28;1;4.00E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX436;placebo;1.28;1;9.71E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX437;ABX;89.18;1;1.29E+06;22;female
NOD;AG6-222;ileal;washout_day1;ABX437;ABX;89.18;1;2.58E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX437;ABX;89.18;1;9.10E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX438;placebo;27.05;1;1.49E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX438;placebo;27.05;1;6.86E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX438;placebo;27.05;1;1.99E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX439;ABX;80.01;1;7.19E+03;22;female
NOD;AG6-222;ileal;washout_day1;ABX439;ABX;80.01;1;1.62E+01;22;female
NOD;AG6-222;cecal;washout_day1;ABX439;ABX;80.01;1;8.38E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX440;placebo;30.49;1;6.48E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX440;placebo;30.49;1;2.09E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX440;placebo;30.49;1;1.96E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX441;ABX;59.7;1;4.17E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX441;ABX;59.7;1;5.99E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX441;ABX;59.7;1;1.22E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX442;placebo;64.5;1;3.03E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX442;placebo;64.5;1;1.34E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX442;placebo;64.5;1;9.02E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX443;ABX;60.8;1;4.77E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX443;ABX;60.8;1;1.93E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX443;ABX;60.8;1;9.51E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX444;placebo;12.23;1;5.86E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX444;placebo;12.23;1;2.95E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX444;placebo;12.23;1;1.29E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX445;ABX;0.8;1;4.05E+03;22;female
NOD;AG6-222;ileal;washout_day1;ABX445;ABX;0.8;1;4.65E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX445;ABX;0.8;1;8.01E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX446;placebo;15.35;1;1.76E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX446;placebo;15.35;1;6.03E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX446;placebo;15.35;1;1.48E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX447;ABX;52.13;1;5.97E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX447;ABX;52.13;1;2.66E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX447;ABX;52.13;1;6.64E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX448;placebo;22.77;1;2.56E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX448;placebo;22.77;1;2.37E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX448;placebo;22.77;1;6.82E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX449;ABX;12.87;1;7.05E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX449;ABX;12.87;1;5.08E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX449;ABX;12.87;1;1.78E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX450;placebo;58.88;1;4.20E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX450;placebo;58.88;1;7.86E-01;22;female
NOD;AG6-222;cecal;washout_day1;ABX450;placebo;58.88;1;5.02E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX451;ABX;15.11;1;2.19E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX451;ABX;15.11;1;2.41E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX451;ABX;15.11;1;3.93E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX452;placebo;67.48;1;7.85E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX452;placebo;67.48;1;4.49E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX452;placebo;67.48;1;1.79E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX453;ABX;3.15;1;5.81E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX453;ABX;3.15;1;2.26E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX453;ABX;3.15;1;2.33E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX454;placebo;61.38;1;5.51E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX454;placebo;61.38;1;1.38E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX454;placebo;61.38;1;1.50E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX455;ABX;42.99;1;3.48E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX455;ABX;42.99;1;6.07E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX455;ABX;42.99;1;5.46E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX456;placebo;24.05;1;1.64E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX456;placebo;24.05;1;4.42E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX456;placebo;24.05;1;1.28E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX457;ABX;71.25;1;1.25E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX457;ABX;71.25;1;3.52E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX457;ABX;71.25;1;1.48E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX458;placebo;26.09;1;2.50E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX458;placebo;26.09;1;6.28E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX458;placebo;26.09;1;4.81E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX459;ABX;36.32;1;1.43E+06;22;female
NOD;AG6-222;ileal;washout_day1;ABX459;ABX;36.32;1;4.03E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX459;ABX;36.32;1;8.77E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX460;placebo;69.48;1;1.35E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX460;placebo;69.48;1;3.02E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX460;placebo;69.48;1;9.40E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX461;ABX;83.62;1;8.92E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX461;ABX;83.62;1;1.54E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX461;ABX;83.62;1;9.95E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX462;placebo;74.74;1;7.31E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX462;placebo;74.74;1;6.43E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX462;placebo;74.74;1;1.10E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX463;ABX;10.85;1;7.26E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX463;ABX;10.85;1;2.01E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX463;ABX;10.85;1;1.03E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX464;placebo;29.83;1;1.79E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX464;placebo;29.83;1;1.63E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX464;placebo;29.83;1;7.94E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX465;ABX;97.13;1;2.04E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX465;ABX;97.13;1;3.07E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX465;ABX;97.13;1;1.41E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX466;placebo;2.87;1;1.06E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX466;placebo;2.87;1;1.71E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX466;placebo;2.87;1;1.03E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX467;ABX;70.87;1;3.15E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX467;ABX;70.87;1;3.92E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX467;ABX;70.87;1;1.69E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX468;placebo;57.65;1;8.64E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX468;placebo;57.65;1;6.24E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX468;placebo;57.65;1;1.07E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX469;ABX;56.22;1;5.78E+03;22;female
NOD;AG6-222;ileal;washout_day1;ABX469;ABX;56.22;1;1.91E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX469;ABX;56.22;1;1.85E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX470;placebo;83.06;1;3.14E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX470;placebo;83.06;1;3.13E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX470;placebo;83.06;1;4.80E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX471;ABX;12.06;1;5.68E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX471;ABX;12.06;1;2.34E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX471;ABX;12.06;1;6.51E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX472;placebo;70.17;1;2.65E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX472;placebo;70.17;1;5.99E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX472;placebo;70.17;1;3.03E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX473;ABX;82.92;1;3.37E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX473;ABX;82.92;1;8.81E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX473;ABX;82.92;1;5.72E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX474;placebo;48.17;1;1.77E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX474;placebo;48.17;1;8.19E-01;22;female
NOD;AG6-222;cecal;washout_day1;ABX474;placebo;48.17;1;2.15E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX475;ABX;45.97;1;3.44E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX475;ABX;45.97;1;7.45E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX475;ABX;45.97;1;1.43E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX476;placebo;53.82;1;1.32E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX476;placebo;53.82;1;2.12E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX476;placebo;53.82;1;2.68E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX477;ABX;98.28;1;1.76E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX477;ABX;98.28;1;2.14E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX477;ABX;98.28;1;1.08E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX478;placebo;38.28;1;2.32E+02;22;female
NOD;AG6-222;ileal;washout_day1;ABX478;placebo;38.28;1;3.53E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX478;placebo;38.28;1;4.24E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX479;ABX;69.81;1;3.01E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX479;ABX;69.81;1;2.38E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX479;ABX;69.81;1;1.85E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX480;placebo;65.01;1;3.39E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX480;placebo;65.01;1;5.78E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX480;placebo;65.01;1;1.57E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX481;ABX;62.19;1;2.39E+06;22;female
NOD;AG6-222;ileal;washout_day1;ABX481;ABX;62.19;1;4.53E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX481;ABX;62.19;1;7.08E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX482;placebo;91.1;1;9.49E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX482;placebo;91.1;1;4.32E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX482;placebo;91.1;1;5.19E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX483;ABX;55.43;1;1.23E+06;22;female
NOD;AG6-222;ileal;washout_day1;ABX483;ABX;55.43;1;5.96E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX483;ABX;55.43;1;9.94E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX484;placebo;56.47;1;4.13E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX484;placebo;56.47;1;2.74E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX484;placebo;56.47;1;1.96E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX485;ABX;65.43;1;1.79E+06;22;female
NOD;AG6-222;ileal;washout_day1;ABX485;ABX;65.43;1;1.33E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX485;ABX;65.43;1;5.47E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX486;placebo;17.97;1;4.13E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX486;placebo;17.97;1;4.78E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX486;placebo;17.97;1;8.06E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX487;ABX;47.59;1;2.49E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX487;ABX;47.59;1;1.01E+01;22;female
NOD;AG6-222;cecal;washout_day1;ABX487;ABX;47.59;1;1.07E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX488;placebo;74.5;1;1.95E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX488;placebo;74.5;1;3.33E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX488;placebo;74.5;1;1.10E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX489;ABX;24.16;1;6.11E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX489;ABX;24.16;1;1.34E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX489;ABX;24.16;1;1.36E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX490;placebo;51.94;1;1.23E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX490;placebo;51.94;1;2.89E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX490;placebo;51.94;1;1.18E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX491;ABX;5.6;1;8.62E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX491;ABX;5.6;1;1.69E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX491;ABX;5.6;1;4.62E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX492;placebo;81.1;1;1.61E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX492;placebo;81.1;1;3.56E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX492;placebo;81.1;1;1.93E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX493;ABX;68.69;1;1.28E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX493;ABX;68.69;1;2.36E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX493;ABX;68.69;1;1.04E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX494;placebo;56.34;1;5.15E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX494;placebo;56.34;1;1.80E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX494;placebo;56.34;1;1.78E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX495;ABX;42.84;1;5.61E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX495;ABX;42.84;1;1.21E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX495;ABX;42.84;1;4.75E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX496;placebo;6.97;1;4.80E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX496;placebo;6.97;1;2.00E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX496;placebo;6.97;1;2.83E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX497;ABX;18.7;1;2.09E+05;22;female
NOD;AG6-222;ileal;washout_day1;ABX497;ABX;18.7;1;2.94E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX497;ABX;18.7;1;9.18E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX498;placebo;76.35;1;1.49E+01;22;female
NOD;AG6-222;ileal;washout_day1;ABX498;placebo;76.35;1;6.48E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX498;placebo;76.35;1;1.27E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX499;ABX;89.63;1;2.59E+04;22;female
NOD;AG6-222;ileal;washout_day1;ABX499;ABX;89.63;1;1.45E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX499;ABX;89.63;1;7.77E+06;22;female
NOD;AG6-222;fecal;washout_day1;ABX500;placebo;48.23;1;4.93E+00;22;female
NOD;AG6-222;ileal;washout_day1;ABX500;placebo;48.23;1;3.25E+00;22;female
NOD;AG6-222;cecal;washout_day1;ABX500;placebo;48.23;1;2.43E+07;22;female
NOD;AG6-222;fecal;washout_day1;ABX501;ABX;32.51;1;8.08E+04;22;female
